Fecha aplicación,Año,Cod_Territorio,Nom_Territorio,Cantidad_dosis_aplicadas,fecha_corte
2021-12-04,2021,70,Sucre,5287,2022-02-01
2021-12-04,2021,73,Tolima,5376,2022-02-01
2021-12-04,2021,76,Valle del Cauca,51550,2022-02-01
2021-12-04,2021,76109,Buenaventura,769,2022-02-01
2021-12-04,2021,99,Vichada,250,2022-02-01
2021-12-05,2021,91,Amazonas,284,2022-02-01
2021-12-05,2021,5,Antioquia,21921,2022-02-01
2021-12-05,2021,81,Arauca,403,2022-02-01
2021-12-05,2021,8,Atlántico,2524,2022-02-01
2021-12-05,2021,8001,Barranquilla,8748,2022-02-01
2021-12-05,2021,11,Bogotá,50004,2022-02-01
2021-12-05,2021,13,Bolívar,2478,2022-02-01
2021-12-05,2021,13001,Cartagena,227,2022-02-01
2021-12-05,2021,15,Boyacá,3129,2022-02-01
2021-12-05,2021,17,Caldas,1454,2022-02-01
2021-12-05,2021,18,Caquetá,1092,2022-02-01
2021-12-05,2021,85,Casanare,1947,2022-02-01
2021-12-05,2021,19,Cauca,1393,2022-02-01
2021-12-05,2021,20,Cesar,1094,2022-02-01
2021-12-05,2021,27,Chocó,292,2022-02-01
2021-12-05,2021,23,Córdoba,3969,2022-02-01
2021-12-05,2021,25,Cundinamarca,7100,2022-02-01
2021-12-05,2021,94,Guainía,0,2022-02-01
2021-12-05,2021,95,Guaviare,92,2022-02-01
2021-12-05,2021,41,Huila,14355,2022-02-01
2021-12-05,2021,44,La Guajira,140,2022-02-01
2021-12-05,2021,47,Magdalena,1048,2022-02-01
2021-12-05,2021,50,Meta,1115,2022-02-01
2021-12-05,2021,52,Nariño,4731,2022-02-01
2021-12-05,2021,54,Norte de Santander,3226,2022-02-01
2021-12-05,2021,86,Putumayo,618,2022-02-01
2021-12-05,2021,63,Quindío,320,2022-02-01
2021-12-05,2021,66,Risaralda,2515,2022-02-01
2021-12-05,2021,88,San Andrés y Providencia,375,2022-02-01
2021-12-05,2021,68,Santander,3921,2022-02-01
2021-12-05,2021,70,Sucre,1693,2022-02-01
2021-12-05,2021,73,Tolima,2348,2022-02-01
2021-12-05,2021,76,Valle del Cauca,3255,2022-02-01
2021-12-05,2021,76109,Buenaventura,426,2022-02-01
2021-12-05,2021,97,Vaupés,103,2022-02-01
2021-12-05,2021,0,Privados,5321,2022-02-01
2021-12-06,2021,91,Amazonas,474,2022-02-01
2021-12-06,2021,5,Antioquia,41719,2022-02-01
2021-12-06,2021,81,Arauca,2822,2022-02-01
2021-12-06,2021,8,Atlántico,9566,2022-02-01
2021-12-06,2021,8001,Barranquilla,10286,2022-02-01
2021-12-06,2021,11,Bogotá,54730,2022-02-01
2021-12-06,2021,13,Bolívar,5900,2022-02-01
2021-12-06,2021,13001,Cartagena,7214,2022-02-01
2021-12-06,2021,15,Boyacá,6028,2022-02-01
2021-12-06,2021,17,Caldas,4705,2022-02-01
2021-12-06,2021,18,Caquetá,1573,2022-02-01
2021-12-06,2021,85,Casanare,3738,2022-02-01
2021-12-06,2021,19,Cauca,2000,2022-02-01
2021-12-06,2021,20,Cesar,4251,2022-02-01
2021-12-06,2021,27,Chocó,1116,2022-02-01
2021-12-06,2021,23,Córdoba,12655,2022-02-01
2021-12-06,2021,25,Cundinamarca,25005,2022-02-01
2021-12-06,2021,94,Guainía,166,2022-02-01
2021-12-06,2021,95,Guaviare,492,2022-02-01
2021-12-06,2021,41,Huila,4926,2022-02-01
2021-12-06,2021,44,La Guajira,4789,2022-02-01
2021-12-06,2021,47,Magdalena,7640,2022-02-01
2021-12-06,2021,47001,Santa Marta,4964,2022-02-01
2021-12-06,2021,50,Meta,7210,2022-02-01
2021-12-06,2021,52,Nariño,5492,2022-02-01
2021-12-06,2021,54,Norte de Santander,12081,2022-02-01
2021-12-06,2021,86,Putumayo,2135,2022-02-01
2021-12-06,2021,63,Quindío,3403,2022-02-01
2021-12-06,2021,66,Risaralda,5770,2022-02-01
2021-12-06,2021,88,San Andrés y Providencia,553,2022-02-01
2021-12-06,2021,68,Santander,13611,2022-02-01
2021-12-06,2021,70,Sucre,7058,2022-02-01
2021-12-06,2021,73,Tolima,10222,2022-02-01
2021-12-06,2021,76,Valle del Cauca,18910,2022-02-01
2021-12-06,2021,76109,Buenaventura,1603,2022-02-01
2021-12-06,2021,97,Vaupés,226,2022-02-01
2021-12-06,2021,99,Vichada,342,2022-02-01
2021-12-06,2021,0,Privados,152,2022-02-01
2021-12-07,2021,91,Amazonas,327,2022-02-01
2021-12-07,2021,5,Antioquia,43674,2022-02-01
2021-12-07,2021,81,Arauca,2226,2022-02-01
2021-12-07,2021,8,Atlántico,3249,2022-02-01
2021-12-07,2021,8001,Barranquilla,3470,2022-02-01
2021-12-07,2021,11,Bogotá,40086,2022-02-01
2021-12-07,2021,13,Bolívar,6862,2022-02-01
2021-12-07,2021,13001,Cartagena,5383,2022-02-01
2021-12-07,2021,15,Boyacá,3321,2022-02-01
2021-12-07,2021,17,Caldas,5710,2022-02-01
2021-12-07,2021,18,Caquetá,1891,2022-02-01
2021-12-07,2021,85,Casanare,2559,2022-02-01
2021-12-07,2021,19,Cauca,5243,2022-02-01
2021-12-07,2021,20,Cesar,3093,2022-02-01
2021-12-07,2021,27,Chocó,1283,2022-02-01
2021-12-07,2021,23,Córdoba,11003,2022-02-01
2021-12-07,2021,25,Cundinamarca,7508,2022-02-01
2021-12-07,2021,94,Guainía,544,2022-02-01
2021-12-07,2021,95,Guaviare,318,2022-02-01
2021-12-07,2021,41,Huila,6557,2022-02-01
2021-12-07,2021,44,La Guajira,4434,2022-02-01
2021-12-07,2021,47,Magdalena,3965,2022-02-01
2021-12-07,2021,47001,Santa Marta,5302,2022-02-01
2021-12-07,2021,50,Meta,7282,2022-02-01
2021-12-07,2021,52,Nariño,6420,2022-02-01
2021-12-07,2021,54,Norte de Santander,9693,2022-02-01
2021-12-07,2021,86,Putumayo,1655,2022-02-01
2021-12-07,2021,63,Quindío,3098,2022-02-01
2021-12-07,2021,66,Risaralda,6690,2022-02-01
2021-12-07,2021,88,San Andrés y Providencia,467,2022-02-01
2021-12-07,2021,68,Santander,13643,2022-02-01
2021-12-07,2021,70,Sucre,7217,2022-02-01
2021-12-07,2021,73,Tolima,10312,2022-02-01
2021-12-07,2021,76,Valle del Cauca,26539,2022-02-01
2021-12-07,2021,76109,Buenaventura,1235,2022-02-01
2021-12-07,2021,97,Vaupés,21,2022-02-01
2021-12-07,2021,99,Vichada,383,2022-02-01
2021-12-07,2021,0,Privados,1802,2022-02-01
2021-12-08,2021,91,Amazonas,257,2022-02-01
2021-12-08,2021,5,Antioquia,16721,2022-02-01
2021-12-08,2021,81,Arauca,800,2022-02-01
2021-12-08,2021,8,Atlántico,171,2022-02-01
2021-12-08,2021,8001,Barranquilla,0,2022-02-01
2021-12-08,2021,11,Bogotá,8480,2022-02-01
2021-12-08,2021,13,Bolívar,2368,2022-02-01
2021-12-08,2021,13001,Cartagena,0,2022-02-01
2021-12-08,2021,15,Boyacá,2853,2022-02-01
2021-12-08,2021,17,Caldas,2002,2022-02-01
2021-12-08,2021,18,Caquetá,1028,2022-02-01
2021-12-08,2021,85,Casanare,948,2022-02-01
2021-12-08,2021,19,Cauca,2304,2022-02-01
2021-12-08,2021,20,Cesar,108,2022-02-01
2021-12-08,2021,27,Chocó,3638,2022-02-01
2021-12-08,2021,23,Córdoba,3559,2022-02-01
2021-12-08,2021,25,Cundinamarca,8305,2022-02-01
2021-12-08,2021,94,Guainía,0,2022-02-01
2021-12-08,2021,95,Guaviare,0,2022-02-01
2021-12-08,2021,41,Huila,8919,2022-02-01
2021-12-08,2021,44,La Guajira,771,2022-02-01
2021-12-08,2021,47,Magdalena,0,2022-02-01
2021-12-08,2021,47001,Santa Marta,0,2022-02-01
2021-12-08,2021,50,Meta,973,2022-02-01
2021-12-08,2021,52,Nariño,836,2022-02-01
2021-12-08,2021,54,Norte de Santander,1342,2022-02-01
2021-12-08,2021,86,Putumayo,229,2022-02-01
2021-12-08,2021,63,Quindío,79,2022-02-01
2021-12-08,2021,66,Risaralda,1600,2022-02-01
2021-12-08,2021,88,San Andrés y Providencia,52,2022-02-01
2021-12-08,2021,68,Santander,1651,2022-02-01
2021-12-08,2021,70,Sucre,4489,2022-02-01
2021-12-08,2021,73,Tolima,2966,2022-02-01
2021-12-08,2021,76,Valle del Cauca,22522,2022-02-01
2021-12-08,2021,76109,Buenaventura,245,2022-02-01
2021-12-08,2021,97,Vaupés,0,2022-02-01
2021-12-08,2021,99,Vichada,0,2022-02-01
2021-12-08,2021,0,Privados,223,2022-02-01
2021-12-09,2021,91,Amazonas,616,2022-02-01
2021-12-09,2021,5,Antioquia,47786,2022-02-01
2021-12-09,2021,81,Arauca,2167,2022-02-01
2021-12-09,2021,8,Atlántico,9040,2022-02-01
2021-12-09,2021,8001,Barranquilla,9511,2022-02-01
2021-12-09,2021,11,Bogotá,55659,2022-02-01
2021-12-09,2021,13,Bolívar,7015,2022-02-01
2021-12-09,2021,13001,Cartagena,9120,2022-02-01
2021-12-09,2021,15,Boyacá,4263,2022-02-01
2021-12-09,2021,17,Caldas,6069,2022-02-01
2021-12-09,2021,18,Caquetá,2399,2022-02-01
2021-12-09,2021,85,Casanare,4647,2022-02-01
2021-12-09,2021,19,Cauca,4558,2022-02-01
2021-12-09,2021,20,Cesar,8034,2022-02-01
2021-12-09,2021,27,Chocó,1983,2022-02-01
2021-12-09,2021,23,Córdoba,10205,2022-02-01
2021-12-09,2021,25,Cundinamarca,23274,2022-02-01
2021-12-09,2021,94,Guainía,199,2022-02-01
2021-12-09,2021,95,Guaviare,590,2022-02-01
2021-12-09,2021,41,Huila,6845,2022-02-01
2021-12-09,2021,44,La Guajira,7192,2022-02-01
2021-12-09,2021,47,Magdalena,7713,2022-02-01
2021-12-09,2021,47001,Santa Marta,7130,2022-02-01
2021-12-09,2021,50,Meta,5881,2022-02-01
2021-12-09,2021,52,Nariño,9683,2022-02-01
2021-12-09,2021,54,Norte de Santander,12517,2022-02-01
2021-12-09,2021,86,Putumayo,2031,2022-02-01
2021-12-09,2021,63,Quindío,3872,2022-02-01
2021-12-09,2021,66,Risaralda,5649,2022-02-01
2021-12-09,2021,88,San Andrés y Providencia,419,2022-02-01
2021-12-09,2021,68,Santander,14401,2022-02-01
2021-12-09,2021,70,Sucre,6102,2022-02-01
2021-12-09,2021,73,Tolima,9166,2022-02-01
2021-12-09,2021,76,Valle del Cauca,16976,2022-02-01
2021-12-09,2021,76109,Buenaventura,1690,2022-02-01
2021-12-09,2021,97,Vaupés,44,2022-02-01
2021-12-09,2021,99,Vichada,629,2022-02-01
2021-12-09,2021,0,Privados,0,2022-02-01
2021-12-10,2021,91,Amazonas,395,2022-02-01
2021-12-10,2021,5,Antioquia,48972,2022-02-01
2021-12-10,2021,81,Arauca,1845,2022-02-01
2021-12-10,2021,8,Atlántico,8988,2022-02-01
2021-12-10,2021,8001,Barranquilla,14137,2022-02-01
2021-12-10,2021,11,Bogotá,52609,2022-02-01
2021-12-10,2021,13,Bolívar,10002,2022-02-01
2021-12-10,2021,13001,Cartagena,10455,2022-02-01
2021-12-10,2021,15,Boyacá,9298,2022-02-01
2021-12-10,2021,17,Caldas,9052,2022-02-01
2021-12-10,2021,18,Caquetá,1063,2022-02-01
2021-12-10,2021,85,Casanare,3074,2022-02-01
2021-12-10,2021,19,Cauca,7998,2022-02-01
2021-12-10,2021,20,Cesar,5800,2022-02-01
2021-12-10,2021,27,Chocó,1732,2022-02-01
2021-12-10,2021,23,Córdoba,9500,2022-02-01
2021-12-10,2021,25,Cundinamarca,20677,2022-02-01
2021-12-10,2021,94,Guainía,219,2022-02-01
2021-12-10,2021,95,Guaviare,349,2022-02-01
2021-12-10,2021,41,Huila,11625,2022-02-01
2021-12-10,2021,44,La Guajira,5595,2022-02-01
2021-12-10,2021,47,Magdalena,9381,2022-02-01
2021-12-10,2021,47001,Santa Marta,6101,2022-02-01
2021-12-10,2021,50,Meta,6709,2022-02-01
2021-12-10,2021,52,Nariño,9737,2022-02-01
2021-12-10,2021,54,Norte de Santander,12744,2022-02-01
2021-12-10,2021,86,Putumayo,2031,2022-02-01
2021-12-10,2021,63,Quindío,3823,2022-02-01
2021-12-10,2021,66,Risaralda,8044,2022-02-01
2021-12-10,2021,88,San Andrés y Providencia,434,2022-02-01
2021-12-10,2021,68,Santander,14256,2022-02-01
2021-12-10,2021,70,Sucre,8194,2022-02-01
2021-12-10,2021,73,Tolima,8373,2022-02-01
2021-12-10,2021,76,Valle del Cauca,19970,2022-02-01
2021-12-10,2021,76109,Buenaventura,1476,2022-02-01
2021-12-10,2021,97,Vaupés,115,2022-02-01
2021-12-10,2021,99,Vichada,528,2022-02-01
2021-12-10,2021,0,Privados,0,2022-02-01
2021-12-11,2021,91,Amazonas,227,2022-02-01
2021-12-11,2021,5,Antioquia,38906,2022-02-01
2021-12-11,2021,81,Arauca,1252,2022-02-01
2021-12-11,2021,8,Atlántico,4635,2022-02-01
2021-12-11,2021,8001,Barranquilla,10264,2022-02-01
2021-12-11,2021,11,Bogotá,51051,2022-02-01
2021-12-11,2021,13,Bolívar,7400,2022-02-01
2021-12-11,2021,13001,Cartagena,6784,2022-02-01
2021-12-11,2021,15,Boyacá,2399,2022-02-01
2021-12-11,2021,17,Caldas,4397,2022-02-01
2021-12-11,2021,18,Caquetá,1703,2022-02-01
2021-12-11,2021,85,Casanare,3647,2022-02-01
2021-12-11,2021,19,Cauca,6402,2022-02-01
2021-12-11,2021,20,Cesar,3797,2022-02-01
2021-12-11,2021,27,Chocó,467,2022-02-01
2021-12-11,2021,23,Córdoba,4252,2022-02-01
2021-12-11,2021,25,Cundinamarca,7749,2022-02-01
2021-12-11,2021,94,Guainía,59,2022-02-01
2021-12-11,2021,95,Guaviare,465,2022-02-01
2021-12-11,2021,41,Huila,7368,2022-02-01
2021-12-11,2021,44,La Guajira,1959,2022-02-01
2021-12-11,2021,47,Magdalena,5404,2022-02-01
2021-12-11,2021,47001,Santa Marta,3398,2022-02-01
2021-12-11,2021,50,Meta,5068,2022-02-01
2021-12-11,2021,52,Nariño,4841,2022-02-01
2021-12-11,2021,54,Norte de Santander,8960,2022-02-01
2021-12-11,2021,86,Putumayo,851,2022-02-01
2021-12-11,2021,63,Quindío,3242,2022-02-01
2021-12-11,2021,66,Risaralda,5573,2022-02-01
2021-12-11,2021,88,San Andrés y Providencia,170,2022-02-01
2021-12-11,2021,68,Santander,8677,2022-02-01
2021-12-11,2021,70,Sucre,5112,2022-02-01
2021-12-11,2021,73,Tolima,10186,2022-02-01
2021-12-11,2021,76,Valle del Cauca,16155,2022-02-01
2021-12-11,2021,76109,Buenaventura,538,2022-02-01
2021-12-11,2021,97,Vaupés,115,2022-02-01
2021-12-11,2021,99,Vichada,245,2022-02-01
2021-12-11,2021,0,Privados,299,2022-02-01
2021-12-12,2021,91,Amazonas,189,2022-02-01
2021-12-12,2021,5,Antioquia,33224,2022-02-01
2021-12-12,2021,81,Arauca,398,2022-02-01
2021-12-12,2021,8,Atlántico,2156,2022-02-01
2021-12-12,2021,8001,Barranquilla,8959,2022-02-01
2021-12-12,2021,11,Bogotá,42735,2022-02-01
2021-12-12,2021,13,Bolívar,3755,2022-02-01
2021-12-12,2021,13001,Cartagena,0,2022-02-01
2021-12-12,2021,15,Boyacá,5936,2022-02-01
2021-12-12,2021,17,Caldas,832,2022-02-01
2021-12-12,2021,18,Caquetá,1163,2022-02-01
2021-12-12,2021,85,Casanare,1223,2022-02-01
2021-12-12,2021,19,Cauca,1094,2022-02-01
2021-12-12,2021,20,Cesar,733,2022-02-01
2021-12-12,2021,27,Chocó,94,2022-02-01
2021-12-12,2021,23,Córdoba,1698,2022-02-01
2021-12-12,2021,25,Cundinamarca,7331,2022-02-01
2021-12-12,2021,94,Guainía,0,2022-02-01
2021-12-12,2021,95,Guaviare,0,2022-02-01
2021-12-12,2021,41,Huila,7746,2022-02-01
2021-12-12,2021,44,La Guajira,134,2022-02-01
2021-12-12,2021,47,Magdalena,841,2022-02-01
2021-12-12,2021,47001,Santa Marta,0,2022-02-01
2021-12-12,2021,50,Meta,1242,2022-02-01
2021-12-12,2021,52,Nariño,1190,2022-02-01
2021-12-12,2021,54,Norte de Santander,3018,2022-02-01
2021-12-12,2021,86,Putumayo,1318,2022-02-01
2021-12-12,2021,63,Quindío,392,2022-02-01
2021-12-12,2021,66,Risaralda,2184,2022-02-01
2021-12-12,2021,88,San Andrés y Providencia,30,2022-02-01
2021-12-12,2021,68,Santander,3702,2022-02-01
2021-12-12,2021,70,Sucre,2864,2022-02-01
2021-12-12,2021,73,Tolima,4688,2022-02-01
2021-12-12,2021,76,Valle del Cauca,10678,2022-02-01
2021-12-12,2021,76109,Buenaventura,104,2022-02-01
2021-12-12,2021,97,Vaupés,470,2022-02-01
2021-12-12,2021,99,Vichada,0,2022-02-01
2021-12-12,2021,0,Privados,198,2022-02-01
2021-12-13,2021,91,Amazonas,363,2022-02-01
2021-12-13,2021,5,Antioquia,50977,2022-02-01
2021-12-13,2021,81,Arauca,2609,2022-02-01
2021-12-13,2021,8,Atlántico,8234,2022-02-01
2021-12-13,2021,8001,Barranquilla,11250,2022-02-01
2021-12-13,2021,11,Bogotá,51717,2022-02-01
2021-12-13,2021,13,Bolívar,7100,2022-02-01
2021-12-13,2021,13001,Cartagena,7345,2022-02-01
2021-12-13,2021,15,Boyacá,9240,2022-02-01
2021-12-13,2021,17,Caldas,5333,2022-02-01
2021-12-13,2021,18,Caquetá,1374,2022-02-01
2021-12-13,2021,85,Casanare,4492,2022-02-01
2021-12-13,2021,19,Cauca,4864,2022-02-01
2021-12-13,2021,20,Cesar,6110,2022-02-01
2021-12-13,2021,27,Chocó,1102,2022-02-01
2021-12-13,2021,23,Córdoba,8640,2022-02-01
2021-12-13,2021,25,Cundinamarca,7716,2022-02-01
2021-12-13,2021,94,Guainía,190,2022-02-01
2021-12-13,2021,95,Guaviare,658,2022-02-01
2021-12-13,2021,41,Huila,7214,2022-02-01
2021-12-13,2021,44,La Guajira,4459,2022-02-01
2021-12-13,2021,47,Magdalena,8637,2022-02-01
2021-12-13,2021,47001,Santa Marta,6046,2022-02-01
2021-12-13,2021,50,Meta,4948,2022-02-01
2021-12-13,2021,52,Nariño,8339,2022-02-01
2021-12-13,2021,54,Norte de Santander,9301,2022-02-01
2021-12-13,2021,86,Putumayo,1924,2022-02-01
2021-12-13,2021,63,Quindío,3590,2022-02-01
2021-12-13,2021,66,Risaralda,5662,2022-02-01
2021-12-13,2021,88,San Andrés y Providencia,202,2022-02-01
2021-12-13,2021,68,Santander,13853,2022-02-01
2021-12-13,2021,70,Sucre,5766,2022-02-01
2021-12-13,2021,73,Tolima,8686,2022-02-01
2021-12-13,2021,76,Valle del Cauca,22753,2022-02-01
2021-12-13,2021,76109,Buenaventura,1469,2022-02-01
2021-12-13,2021,97,Vaupés,0,2022-02-01
2021-12-13,2021,99,Vichada,509,2022-02-01
2021-12-13,2021,0,Privados,2946,2022-02-01
2021-12-14,2021,91,Amazonas,4,2022-02-01
2021-12-14,2021,5,Antioquia,48653,2022-02-01
2021-12-14,2021,81,Arauca,2757,2022-02-01
2021-12-14,2021,8,Atlántico,8245,2022-02-01
2021-12-14,2021,8001,Barranquilla,9865,2022-02-01
2021-12-14,2021,11,Bogotá,56424,2022-02-01
2021-12-14,2021,13,Bolívar,8507,2022-02-01
2021-12-14,2021,13001,Cartagena,9467,2022-02-01
2021-12-14,2021,15,Boyacá,11305,2022-02-01
2021-12-14,2021,17,Caldas,7081,2022-02-01
2021-12-14,2021,18,Caquetá,2147,2022-02-01
2021-12-14,2021,85,Casanare,3667,2022-02-01
2021-12-14,2021,19,Cauca,5925,2022-02-01
2021-12-14,2021,20,Cesar,5252,2022-02-01
2021-12-14,2021,27,Chocó,1369,2022-02-01
2021-12-14,2021,23,Córdoba,8218,2022-02-01
2021-12-14,2021,25,Cundinamarca,12094,2022-02-01
2021-12-14,2021,94,Guainía,89,2022-02-01
2021-12-14,2021,95,Guaviare,669,2022-02-01
2021-12-14,2021,41,Huila,9887,2022-02-01
2021-12-14,2021,44,La Guajira,3995,2022-02-01
2021-12-14,2021,47,Magdalena,8005,2022-02-01
2021-12-14,2021,47001,Santa Marta,4039,2022-02-01
2021-12-14,2021,50,Meta,7100,2022-02-01
2021-12-14,2021,52,Nariño,8718,2022-02-01
2021-12-14,2021,54,Norte de Santander,10257,2022-02-01
2021-12-14,2021,86,Putumayo,2017,2022-02-01
2021-12-14,2021,63,Quindío,3890,2022-02-01
2021-12-14,2021,66,Risaralda,7066,2022-02-01
2021-12-14,2021,88,San Andrés y Providencia,460,2022-02-01
2021-12-14,2021,68,Santander,13432,2022-02-01
2021-12-14,2021,70,Sucre,8314,2022-02-01
2021-12-14,2021,73,Tolima,10197,2022-02-01
2021-12-14,2021,76,Valle del Cauca,16557,2022-02-01
2021-12-14,2021,76109,Buenaventura,1254,2022-02-01
2021-12-14,2021,97,Vaupés,30,2022-02-01
2021-12-14,2021,99,Vichada,776,2022-02-01
2021-12-14,2021,0,Privados,133,2022-02-01
2021-12-15,2021,91,Amazonas,665,2022-02-01
2021-12-15,2021,5,Antioquia,52903,2022-02-01
2021-12-15,2021,81,Arauca,2596,2022-02-01
2021-12-15,2021,8,Atlántico,7892,2022-02-01
2021-12-15,2021,8001,Barranquilla,7454,2022-02-01
2021-12-15,2021,11,Bogotá,53665,2022-02-01
2021-12-15,2021,13,Bolívar,9002,2022-02-01
2021-12-15,2021,13001,Cartagena,8598,2022-02-01
2021-12-15,2021,15,Boyacá,9284,2022-02-01
2021-12-15,2021,17,Caldas,7216,2022-02-01
2021-12-15,2021,18,Caquetá,1923,2022-02-01
2021-12-15,2021,85,Casanare,3077,2022-02-01
2021-12-15,2021,19,Cauca,15773,2022-02-01
2021-12-15,2021,20,Cesar,5288,2022-02-01
2021-12-15,2021,27,Chocó,1175,2022-02-01
2021-12-15,2021,23,Córdoba,7072,2022-02-01
2021-12-15,2021,25,Cundinamarca,10483,2022-02-01
2021-12-15,2021,94,Guainía,84,2022-02-01
2021-12-15,2021,95,Guaviare,850,2022-02-01
2021-12-15,2021,41,Huila,9025,2022-02-01
2021-12-15,2021,44,La Guajira,3951,2022-02-01
2021-12-15,2021,47,Magdalena,7507,2022-02-01
2021-12-15,2021,47001,Santa Marta,3281,2022-02-01
2021-12-15,2021,50,Meta,6300,2022-02-01
2021-12-15,2021,52,Nariño,10799,2022-02-01
2021-12-15,2021,54,Norte de Santander,9428,2022-02-01
2021-12-15,2021,86,Putumayo,1538,2022-02-01
2021-12-15,2021,63,Quindío,4033,2022-02-01
2021-12-15,2021,66,Risaralda,6633,2022-02-01
2021-12-15,2021,88,San Andrés y Providencia,339,2022-02-01
2021-12-15,2021,68,Santander,13504,2022-02-01
2021-12-15,2021,70,Sucre,5542,2022-02-01
2021-12-15,2021,73,Tolima,9117,2022-02-01
2021-12-15,2021,76,Valle del Cauca,19042,2022-02-01
2021-12-15,2021,76109,Buenaventura,1246,2022-02-01
2021-12-15,2021,97,Vaupés,1,2022-02-01
2021-12-15,2021,99,Vichada,345,2022-02-01
2021-12-15,2021,0,Privados,72,2022-02-01
2021-12-16,2021,91,Amazonas,283,2022-02-01
2021-12-16,2021,5,Antioquia,47229,2022-02-01
2021-12-16,2021,81,Arauca,2252,2022-02-01
2021-12-16,2021,8,Atlántico,6234,2022-02-01
2021-12-16,2021,8001,Barranquilla,9002,2022-02-01
2021-12-16,2021,11,Bogotá,56618,2022-02-01
2021-12-16,2021,13,Bolívar,6463,2022-02-01
2021-12-16,2021,13001,Cartagena,6486,2022-02-01
2021-12-16,2021,15,Boyacá,5810,2022-02-01
2021-12-16,2021,17,Caldas,6049,2022-02-01
2021-12-16,2021,18,Caquetá,2193,2022-02-01
2021-12-16,2021,85,Casanare,3469,2022-02-01
2021-12-16,2021,19,Cauca,6587,2022-02-01
2021-12-16,2021,20,Cesar,5535,2022-02-01
2021-12-16,2021,27,Chocó,1132,2022-02-01
2021-12-16,2021,23,Córdoba,6904,2022-02-01
2021-12-16,2021,25,Cundinamarca,5964,2022-02-01
2021-12-16,2021,94,Guainía,217,2022-02-01
2021-12-16,2021,95,Guaviare,574,2022-02-01
2021-12-16,2021,41,Huila,9294,2022-02-01
2021-12-16,2021,44,La Guajira,3607,2022-02-01
2021-12-16,2021,47,Magdalena,7002,2022-02-01
2021-12-16,2021,47001,Santa Marta,3561,2022-02-01
2021-12-16,2021,50,Meta,4891,2022-02-01
2021-12-16,2021,52,Nariño,9178,2022-02-01
2021-12-16,2021,54,Norte de Santander,9549,2022-02-01
2021-12-16,2021,86,Putumayo,1301,2022-02-01
2021-12-16,2021,63,Quindío,4034,2022-02-01
2021-12-16,2021,66,Risaralda,6698,2022-02-01
2021-12-16,2021,88,San Andrés y Providencia,175,2022-02-01
2021-12-16,2021,68,Santander,13047,2022-02-01
2021-12-16,2021,70,Sucre,14200,2022-02-01
2021-12-16,2021,73,Tolima,7016,2022-02-01
2021-12-16,2021,76,Valle del Cauca,26636,2022-02-01
2021-12-16,2021,76109,Buenaventura,1087,2022-02-01
2021-12-16,2021,97,Vaupés,207,2022-02-01
2021-12-16,2021,99,Vichada,677,2022-02-01
2021-12-16,2021,0,Privados,3443,2022-02-01
2021-12-17,2021,91,Amazonas,225,2022-02-01
2021-12-17,2021,5,Antioquia,41928,2022-02-01
2021-12-17,2021,81,Arauca,1767,2022-02-01
2021-12-17,2021,8,Atlántico,6878,2022-02-01
2021-12-17,2021,8001,Barranquilla,7517,2022-02-01
2021-12-17,2021,11,Bogotá,56011,2022-02-01
2021-12-17,2021,13,Bolívar,9376,2022-02-01
2021-12-17,2021,13001,Cartagena,7230,2022-02-01
2021-12-17,2021,15,Boyacá,5912,2022-02-01
2021-12-17,2021,17,Caldas,9397,2022-02-01
2021-12-17,2021,18,Caquetá,953,2022-02-01
2021-12-17,2021,85,Casanare,3560,2022-02-01
2021-12-17,2021,19,Cauca,5780,2022-02-01
2021-12-17,2021,20,Cesar,5179,2022-02-01
2021-12-17,2021,27,Chocó,1367,2022-02-01
2021-12-17,2021,23,Córdoba,5055,2022-02-01
2021-12-17,2021,25,Cundinamarca,6137,2022-02-01
2021-12-17,2021,94,Guainía,66,2022-02-01
2021-12-17,2021,95,Guaviare,595,2022-02-01
2021-12-17,2021,41,Huila,10591,2022-02-01
2021-12-17,2021,44,La Guajira,3248,2022-02-01
2021-12-17,2021,47,Magdalena,6331,2022-02-01
2021-12-17,2021,47001,Santa Marta,2941,2022-02-01
2021-12-17,2021,50,Meta,10485,2022-02-01
2021-12-17,2021,52,Nariño,7476,2022-02-01
2021-12-17,2021,54,Norte de Santander,9582,2022-02-01
2021-12-17,2021,86,Putumayo,1153,2022-02-01
2021-12-17,2021,63,Quindío,2988,2022-02-01
2021-12-17,2021,66,Risaralda,6578,2022-02-01
2021-12-17,2021,88,San Andrés y Providencia,159,2022-02-01
2021-12-17,2021,68,Santander,12825,2022-02-01
2021-12-17,2021,70,Sucre,6073,2022-02-01
2021-12-17,2021,73,Tolima,8650,2022-02-01
2021-12-17,2021,76,Valle del Cauca,23325,2022-02-01
2021-12-17,2021,76109,Buenaventura,1864,2022-02-01
2021-12-17,2021,97,Vaupés,0,2022-02-01
2021-12-17,2021,99,Vichada,493,2022-02-01
2021-12-17,2021,0,Privados,0,2022-02-01
2021-12-18,2021,91,Amazonas,487,2022-02-01
2021-12-18,2021,5,Antioquia,34359,2022-02-01
2021-12-18,2021,81,Arauca,1164,2022-02-01
2021-12-18,2021,8,Atlántico,4295,2022-02-01
